"","b0","b1","b2","prev","ew","r2","auc","f1","r2.del","auc.del","f1.del","r2.diff","auc.diff","f1.diff","ew0"
"1",0.5,0.5,0.0758730699308217,0.615,0.00249730129795797,0.0474759189187627,0.631196908435327,0.376170212765957,0.0456484011390573,0.00377362909039814,-0.00170212765957443,0.00207258939896837,0.00237294838837254,-0.000641381436941091,0.0732222348673021
"2",0.5,0.5,0.406785426661372,0.5935,0.0315655931859646,0.0813512141655357,0.670662256997661,0.435674822415154,0.562194640546668,0.0534562772522776,0.111356350098833,0.029276260088707,0.0340318894356161,0.0436540071506266,0.103365150272523
"3",0.5,0.5,0.682401802390814,0.592,0.0917896745133814,0.127174935911366,0.708957871396896,0.532561505065123,1.99978941156139,0.141592694666365,0.364263940634911,0.0847803146685466,0.0879326364692219,0.14219605656014,0.162348237725132
"4",0.5,0.5,0.667123082559556,0.6085,0.0817498948251278,0.131884016846464,0.710661432535882,0.497032640949555,1.35632182862028,0.111663542260983,0.561300273265269,0.0759137265216965,0.0713839843517969,0.178687317208548,0.18052434203941
"5",0.5,0.5,0.86059603956528,0.599,0.116828350424208,0.169481363598492,0.742097291219119,0.56113074204947,2.23639941204708,0.17270278558227,0.634917580892827,0.117114105414097,0.109287938037057,0.217914210153693,0.20728131121873
"6",0.5,0.5,0.0473738161381334,0.6125,0.0039011502120758,0.0540719220859343,0.637895124001681,0.394758394758395,0.0611444124570211,0.00385154756471053,0.0340953601823166,0.00311568893691949,0.00244745691466997,0.0130156561691831,0.0819107561648055
"7",0.5,0.5,0.942408630158752,0.615,0.130977632807365,0.196854110317037,0.758528309190126,0.575757575757576,2.33831418899684,0.187989061496137,0.600780532598715,0.13788599072965,0.12003058747302,0.216084551234415,0.228597921031333
"8",0.5,0.5,0.997317150933668,0.5965,0.160388345960652,0.195140212360781,0.758954403304569,0.597437626432906,4.04739677957033,0.237951134517321,1.0813330297484,0.156478656536475,0.145881413472473,0.310391960076895,0.236113795274126
"9",0.5,0.5,0.752218308625743,0.6235,0.117031597037749,0.158509228491613,0.73560583207642,0.496350364963504,2.64259795771881,0.180342291146184,1.07024767608709,0.114993795185083,0.112391839326824,0.256596266602848,0.187682867327128
"10",0.5,0.5,0.140485337004066,0.6055,0.00625907867717513,0.0521587639404799,0.632504533333333,0.394849785407725,0.116183341927558,0.0116179288013744,0.0237508010797584,0.00542919722753654,0.00726400000000005,0.00916043113198362,0.0695580031084701
"11",0.5,0.5,0.205490889493376,0.6045,0.00847344944073119,0.0581713177202283,0.638162430699194,0.40560593569662,0.129659923111913,0.0143720725409343,0.0494389384290275,0.00667677805382871,0.00904176780412858,0.0191080454012613,0.0884395007963452
"12",0.5,0.5,0.542275677202269,0.614,0.064594132813972,0.0862853406461627,0.673708247674757,0.482442748091603,1.73334201639154,0.116435664226214,0.418431933842239,0.0547176333747275,0.0702625953525565,0.142318744548645,0.119877562042356
"13",0.5,0.5,0.297227866016328,0.6075,0.0151376849671814,0.0567280776397647,0.644219236907502,0.43096568236233,0.32388301603823,0.0364406009285956,0.122627123475088,0.0138783114953771,0.0226503439769126,0.0470753653100596,0.0759551957083224
"14",0.5,0.5,0.971536398166791,0.593,0.144350724086531,0.177966327415168,0.748604072085215,0.58086717136958,3.53972725095175,0.21485642564134,0.645790318880477,0.138764340692759,0.13239621716111,0.227925994898992,0.217413659131217
